#  r [mm]      beta_r*gamma       theta [mm]      beta_theta*gamma        z [mm]          beta_z*gamma
#Turn number = 1, Time = 7.58144126e+00 [ns]
 2.04188089e+00 4.41981614e-03 2.30458834e+01 3.99179092e-01 9.10579264e-04 -5.95770977e-05
#Turn number = 2, Time = 1.26041461e+02 [ns]
 2.06936240e+00 4.37824795e-03 2.29383909e+01 4.05823753e-01 9.35456125e-04 3.94472559e-05
#Turn number = 3, Time = 2.44501481e+02 [ns]
 2.09865685e+00 5.46652925e-03 2.30616570e+01 4.12454031e-01 7.71831238e-04 1.04009171e-04
#Turn number = 4, Time = 3.62487660e+02 [ns]
 2.12892485e+00 -3.19855983e-03 2.17882267e+01 4.19121930e-01 5.49186711e-04 1.44082501e-04
#Turn number = 5, Time = 4.80947680e+02 [ns]
 2.15895601e+00 -2.62730990e-03 2.19005339e+01 4.25772154e-01 2.85337027e-04 1.68857632e-04
#Turn number = 6, Time = 5.99407700e+02 [ns]
 2.18749453e+00 -2.53643331e-03 2.19863310e+01 4.32420007e-01 -5.18301571e-05 1.75016671e-04
#Turn number = 7, Time = 7.17867720e+02 [ns]
 2.21650356e+00 -2.28397787e-03 2.20917276e+01 4.39065531e-01 -4.00500168e-04 1.55084928e-04
#Turn number = 8, Time = 8.36327739e+02 [ns]
 2.24344628e+00 -2.39825154e-03 2.21693287e+01 4.45705570e-01 -6.84915382e-04 1.12653869e-04
#Turn number = 9, Time = 9.54787759e+02 [ns]
 2.26926739e+00 -1.67867503e-03 2.23028062e+01 4.52341749e-01 -8.81996715e-04 5.09910541e-05
#Turn number = 10, Time = 1.07324778e+03 [ns]
 2.29626329e+00 -6.43935750e-04 2.24512239e+01 4.58967439e-01 -9.46289917e-04 -2.13983275e-05
