10000
4.060429e-05        0.000000e+00       -1.927774e-05        0.000000e+00        8.841334e-04        0.000000e+00
5.585362e-05        7.980970e-06       -8.623214e-05       -3.752248e-06        9.833244e-04       -5.792514e-06
-5.246311e-05        8.477896e-06       -1.690949e-04       -6.861762e-06       -1.052403e-04        3.184875e-06
4.371338e-06        2.217673e-06        3.079900e-05       -7.930024e-07        2.612537e-03       -2.572280e-06
-1.453213e-05        7.858131e-06       -7.447082e-05        2.106493e-05        1.785050e-03        5.025806e-06
-8.369740e-05       -3.136278e-06       -7.518544e-05        1.238359e-06        1.709436e-03       -4.096299e-07
-1.192298e-05        1.934837e-06       -1.451075e-04        5.681534e-06        1.802097e-04        1.733237e-06
2.714244e-05       -4.995409e-06       -1.298196e-04        1.302016e-05        5.198948e-04       -1.317795e-05
-3.679298e-06       -3.561990e-07       -1.882628e-04        6.690020e-06        5.769656e-04       -3.365359e-06
1.979824e-05       -5.115292e-06       -1.160852e-04       -1.310843e-05       -5.985046e-04        8.039705e-06
2.575416e-05       -1.835715e-06       -5.050303e-06        1.085096e-05       -1.733865e-03       -2.407050e-05
5.388090e-05        2.983562e-06       -1.325852e-04        9.729968e-06        2.024389e-03        2.041426e-06
7.018727e-05        1.597457e-05       -9.414011e-05        9.816477e-06       -1.524720e-04        6.573658e-07
6.248591e-05       -4.802914e-06       -5.692357e-05        3.182823e-06       -1.139546e-03       -1.609103e-07
5.408856e-05        6.085073e-07        1.168161e-05       -1.074935e-05       -8.368103e-04       -6.333452e-06
1.948846e-06       -1.440788e-07       -1.767145e-04       -9.815859e-06       -1.126701e-03        8.795653e-06
-3.841492e-06       -5.128963e-06       -9.139968e-05        5.516797e-06        3.030867e-04       -1.802067e-05
-5.467539e-05        6.882338e-06       -1.086131e-04       -1.583180e-05        2.467977e-03       -2.106890e-05
-5.725759e-05       -3.770833e-06       -5.969677e-05       -4.491598e-06       -6.785302e-04       -9.695424e-06
2.464242e-06       -1.831528e-06       -1.592721e-04        3.031764e-06        1.607542e-03       -2.047438e-05
-1.068390e-04       -1.925925e-06       -1.373339e-04       -6.562917e-06       -1.443526e-03        8.833441e-06
-5.483982e-05       -7.589107e-06       -1.865512e-04        1.314334e-06        1.088250e-03        4.144171e-06
-1.899973e-05       -3.319521e-07       -1.691845e-04       -3.988311e-06       -2.790579e-03        8.723249e-06
-2.884261e-05       -4.111688e-06       -1.388843e-04       -1.543782e-05        2.707752e-03        1.998196e-06
6.904675e-05       -7.245974e-06       -1.463144e-04        6.179812e-07        2.370054e-03       -3.248474e-06
-6.543283e-05        4.930845e-06       -1.871650e-04        5.891200e-06       -1.043624e-03        3.996428e-06
1.120750e-05        3.293859e-06       -1.524711e-04       -9.445575e-07        6.812190e-04       -1.144670e-05
2.635729e-05        3.050337e-06       -1.502983e-04        8.007020e-07        1.062286e-03       -1.145045e-05
-6.181921e-05        3.807431e-06       -1.355300e-04       -7.611716e-06       -5.092376e-04       -1.087288e-06
-5.135533e-05       -4.087381e-06       -1.597148e-04       -5.986228e-06        6.730351e-05        1.780951e-05
9.518520e-05       -1.759847e-06       -2.101718e-05        1.599014e-06        1.619796e-04        1.988282e-07
-8.902109e-05       -4.096604e-06       -1.268151e-04       -5.786596e-06        1.000194e-03       -7.544694e-06
5.155336e-05        5.765651e-06       -1.801189e-06        8.864732e-06       -9.393063e-04        4.705977e-06
-4.476050e-06        6.901480e-06       -6.787285e-05        1.365405e-05        1.140286e-03        8.221959e-07
5.940136e-05       -4.620862e-09        3.995154e-05        1.190092e-05        1.400641e-03        4.817095e-06
7.077771e-05        3.325949e-06       -1.050748e-04        1.191099e-05        5.008709e-04        1.010042e-05
5.178730e-07        8.405497e-07       -4.135572e-05       -1.481019e-05        1.354647e-03        1.035022e-05
1.708556e-05        1.646517e-06       -8.369579e-05       -4.075695e-06       -2.878392e-04        1.128740e-05
2.882398e-06       -6.394255e-06       -3.482606e-05        5.261714e-06       -8.086242e-04        1.749741e-05
-7.320135e-06        6.200867e-07       -1.524383e-04       -3.548543e-07       -9.447210e-04       -2.341755e-06
-6.900429e-06        1.334933e-06       -1.572711e-04       -4.288322e-07        5.587822e-04        5.867862e-07
3.830057e-05        8.262063e-07       -8.542267e-05        1.165197e-05       -2.520079e-03       -1.647386e-05
-9.858839e-05        4.147189e-06       -1.026467e-04       -6.277894e-06       -1.999020e-03        6.646204e-06
-6.482481e-05        7.874206e-06        2.991606e-06       -9.420968e-06       -9.146395e-04       -3.623679e-05
6.626053e-05       -3.441051e-06       -7.118680e-05       -1.989819e-06        1.924957e-03       -3.338005e-07
-5.670799e-05       -7.149543e-06       -1.142853e-04        5.204079e-06        8.422142e-04       -1.779139e-06
-2.772372e-05        4.650343e-06       -6.719605e-05       -4.837289e-06       -1.949068e-03       -1.273899e-05
-4.560766e-05        1.174726e-05       -1.048969e-04        1.715263e-05        1.178790e-03        1.185774e-05
-3.301290e-05        5.764834e-06       -1.954222e-04       -1.221548e-05       -9.939710e-05        4.611449e-06
5.576472e-05       -1.753490e-06       -3.573105e-05        8.697015e-06        7.734852e-04        4.450224e-06
1.750330e-05        8.006630e-07       -1.613405e-04       -1.480834e-05       -1.214110e-03        1.011274e-05
-2.992380e-05        5.395802e-06       -7.966248e-05       -8.390358e-06        1.727251e-03       -1.176657e-06
-2.790306e-05       -1.357122e-06       -9.298279e-05        2.090327e-06        7.296915e-04        1.251348e-06
3.398363e-05        8.760103e-07       -1.862127e-04       -9.721273e-06       -1.800984e-03        1.276901e-05
-1.105267e-04        1.568284e-06       -1.669985e-04        2.608844e-06        2.078387e-03       -7.746928e-06
-8.030607e-05       -3.000528e-06       -3.957226e-05        3.872316e-06       -1.769602e-04        1.592745e-05
-5.222386e-05        3.723301e-06       -6.433471e-05       -1.721000e-05        3.767556e-04       -2.487905e-09
2.104568e-05       -3.385991e-06       -9.507535e-05        9.863115e-07        1.371608e-03        1.353894e-06
-3.903908e-05        1.113105e-06       -3.002546e-05        2.205250e-06       -5.289246e-04        1.354525e-05
-3.968080e-05        2.305591e-06       -1.734016e-04       -2.111610e-06       -1.389813e-03        3.615806e-06
2.287327e-05        4.412413e-06       -1.053932e-04        5.369530e-06       -2.936426e-04        2.658252e-06
-6.372891e-05       -7.863429e-06       -1.185950e-04       -5.149072e-06       -4.885720e-04       -3.718407e-06
2.802154e-05        5.401133e-06       -1.510097e-04        1.357937e-05        7.783329e-06        1.296379e-05
-5.691812e-05       -2.013141e-06       -4.249465e-05       -1.064098e-05        7.144156e-05        6.739534e-06
-2.091043e-05        5.656913e-06       -1.817927e-04       -1.918898e-05       -1.017380e-03        9.609207e-06
-1.034862e-05       -1.085159e-07       -1.136697e-04       -1.753977e-07       -1.308352e-03       -1.495512e-05
-7.823335e-05        3.661592e-06       -1.195330e-04        2.240940e-06       -1.365892e-04       -2.060108e-05
7.480887e-06        3.000763e-06       -1.069920e-04        6.320094e-06       -2.233603e-03       -2.098276e-05
-2.036702e-06        2.456570e-07       -1.457349e-04        5.866815e-06        2.109676e-03       -5.407552e-06
5.105053e-05       -5.584007e-06       -1.620876e-04        1.208640e-05        1.507289e-03        2.364996e-05
9.591422e-06        2.099613e-06       -1.833332e-04       -6.617850e-06        7.940458e-04       -2.031173e-05
3.599271e-05       -6.368538e-07       -1.595757e-04       -2.541865e-06        1.770234e-03        1.227535e-05
-5.837554e-05        2.918203e-06       -1.392926e-04        3.786186e-06       -1.962092e-03        3.655524e-06
-3.196156e-06       -3.140195e-06       -3.938870e-05       -1.192031e-05       -8.548477e-04       -1.679446e-07
1.913882e-06       -7.739915e-07       -1.697143e-04        1.506229e-05       -5.700520e-04        2.816603e-06
-4.479599e-05        4.869488e-06       -5.683749e-05        1.069698e-05        1.993137e-03        3.760497e-06
-1.067809e-05        1.891333e-06       -1.933410e-04        7.643177e-06       -7.746922e-04       -3.205765e-06
1.123634e-05        2.633929e-06       -5.266058e-05        1.635536e-06        9.046548e-04        2.506273e-06
-3.552371e-05       -5.068710e-06       -1.458371e-04        9.897820e-06        1.672615e-03       -4.381662e-06
-5.436612e-06       -8.630177e-06       -1.840793e-04       -7.301945e-06        7.514535e-04        9.305513e-06
5.414626e-06        2.054582e-06       -1.380925e-04        1.180074e-05       -1.295345e-04        4.326237e-06
-2.195067e-05       -1.006546e-06       -7.697412e-05        8.708955e-07       -5.688489e-04        1.825081e-05
4.242018e-05       -2.569726e-06       -1.154923e-04       -9.430454e-06        1.080036e-03        1.663570e-05
5.250501e-05        7.163489e-06       -1.090139e-04       -8.418290e-06        3.617300e-04       -6.131149e-06
4.066461e-05       -5.960739e-06        3.751455e-05        2.747136e-06       -5.930207e-04        4.756747e-06
-2.551559e-06        1.118060e-05       -8.536891e-05        8.515598e-06       -1.111177e-05       -1.764786e-05
5.775371e-05       -3.448516e-06        3.172043e-05       -1.266803e-06        5.866511e-04        2.928995e-06
3.215651e-05       -1.547261e-05       -1.215107e-04        1.366609e-06       -2.561588e-04       -3.629351e-06
-5.443442e-05        1.592135e-07       -7.792792e-05        2.720499e-06       -2.059207e-03        1.547284e-05
1.539522e-05       -2.543670e-06       -2.502341e-05       -2.236315e-06       -1.747919e-03       -8.024916e-06
-4.524876e-05       -1.783166e-06       -1.260486e-04       -8.919920e-06       -2.424639e-03       -5.124632e-06
-1.406476e-05        1.152211e-06       -1.405213e-04        6.543230e-07        2.199653e-03        5.652037e-06
-1.822449e-06        4.740560e-06       -1.582902e-04        5.725751e-06       -1.083703e-03       -1.157379e-05
-1.021563e-04       -1.058099e-05       -8.738234e-05       -9.581505e-06       -1.397964e-04       -3.978260e-06
-6.790873e-05       -3.860979e-06       -1.747638e-04       -2.063493e-07        1.904960e-03       -1.013823e-05
2.955248e-05       -5.894828e-06       -1.444983e-04       -7.493132e-06       -1.763850e-03       -5.230704e-06
-3.938520e-05       -1.868896e-07        3.104308e-06       -4.900905e-07       -1.713689e-03        3.077991e-06
6.308567e-06        3.517930e-06       -5.946026e-05        3.765421e-07       -1.473067e-03        1.629364e-05
5.687569e-05        1.815255e-06       -1.418425e-04       -1.391908e-06        1.240329e-03        2.224288e-05
9.992508e-06        5.269927e-06       -7.761799e-05        7.512896e-06       -6.069524e-04        1.286548e-05
2.484369e-05        1.296777e-06       -1.205495e-05        1.309169e-06       -1.178095e-03        1.168008e-05
8.784884e-06        7.462789e-06       -1.528284e-04        9.375096e-07       -5.643402e-04        7.301070e-07
1.682666e-05        3.951581e-06       -3.573381e-05       -1.050330e-05       -8.972699e-04        1.055506e-05
-2.812380e-05       -6.535495e-06       -1.754191e-04        1.467990e-06        1.461385e-04       -4.595146e-06
1.853115e-05        7.433437e-07       -1.655753e-04       -9.092206e-06       -1.044095e-03        2.024803e-05
-5.149120e-05        3.583135e-06       -1.731546e-04        1.565087e-05        1.610928e-04       -5.366779e-06
7.349477e-06        9.679813e-06       -1.652508e-04       -2.920098e-07       -3.378878e-04        2.038460e-05
-3.180390e-05       -1.449857e-06       -1.624963e-04        2.319686e-06       -1.616120e-03        3.570425e-06
-3.914869e-05       -6.123237e-07       -1.533026e-04       -1.429815e-05        2.733700e-04       -1.430490e-05
-9.989356e-05       -2.526208e-06       -1.649073e-04       -1.402306e-05       -1.587092e-03        3.116890e-06
2.690350e-05        4.763928e-06       -1.646951e-05        2.154858e-06       -1.600485e-03       -1.115088e-05
-4.856643e-05        8.597493e-08       -1.171720e-04        1.895087e-06        3.816969e-04        8.983489e-06
-7.491916e-05        2.820888e-06       -1.304129e-04        2.224534e-06       -1.333969e-03       -3.079055e-06
-4.761475e-05        1.116782e-06       -1.495182e-04       -2.792367e-06       -2.458177e-03        1.015642e-05
-2.560394e-05        5.383576e-06       -8.150936e-05        3.511919e-07        5.603131e-05        1.303996e-05
-6.131725e-05       -1.083436e-05       -1.518329e-04       -2.738400e-06       -5.093487e-04       -1.541582e-05
